Mods count: 154
 
                                                          jar name                                                           |    notes     |                  mod id                   |                    mod name                     |          mod version          |                                                                                                                                                                                                                                                                                      mixin configs                                                                                                                                                                                                                                                                                       |              modrinth hash               | curseforge hash
electroenergetics-1.21.1-1.1.1.jar                                                                                           |              | electroenergetics                         | Create Electro Energetics                       | 1.21.1-1.1.1                  | electroenergetics.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            | 57012ecaad1e1b4994878696a4ba81dfdb3488db | 556831578      
    /META-INF/jarjar/sable-companion-common-1.21.1-1.6.0.jar                                                                 |              | sablecompanion                            | Sable Companion                                 | 1.6.0                         |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          |                                          |                
emi-1.1.24+1.21.1+neoforge.jar                                                                                               |              | emi                                       | EMI                                             | 1.1.24+1.21.1+neoforge        | emi.mixins.json, emi-neoforge.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                | 3fd494b37027dfbc7f78414d7cbf251c9eb6738a | 2937070771     
emi_enchanting-0.1.2+1.21+neoforge.jar                                                                                       |              | emi_enchanting                            | EMI Enchanting                                  | 0.1.2+1.21+neoforge           |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          | 02ad74769ffcec259fd9bb14a1760593f6182b5c | 3503819062     
emi_loot-0.7.9+1.21+neoforge.jar                                                                                             |              | emi_loot                                  | EMI Loot                                        | 0.7.9+1.21+neoforge           | emi_loot.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     | bd0326eeda721c87a29efd78f9a52f46d572392c | 2390371856     
emi_ores-1.3+1.21.1+neoforge.jar                                                                                             |              | emi_ores                                  | EMI Ores                                        | 1.3+1.21.1+neoforge           | emi_ores.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     | 26e3f998295bae5178530d4bb217e824a2637121 | 3650000768     
emiffect-neoforge-2.1.6+mc1.21.1.jar                                                                                         |              | emiffect                                  | EMIffect                                        | 2.1.6+mc1.21.1                | emiffect.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     | 0afecce68c1fa9e13ef46d4b20a67f65b19c9d8c | 328672829      
emixx-2.1.0.jar                                                                                                              |              | emixx                                     | EMI++                                           | 2.1.0                         | emixx.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        | e7b9188675a1acfe6b7132cab2f941a3f2766208 | 211591999      
engineeredcompatibility-4.3.0.jar                                                                                            |              | engineeredcompatibility                   | Engineered Compatibility                        | 4.3.0                         |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          | 70df65d3bfc62f9ca1f851193544226f0eb9b8cb | 495652954      
extra-mod-integrations-all-neoforge-1.0.3+1.21.1.jar                                                                         |              | extra_mod_integrations                    | Extra Mod Integrations                          | 1.0.3+1.21.1                  |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          | 70429571ccf7faa4c1811092739fb7d645829eef | 1358887740     
    /META-INF/jarjar/com.kneelawk.extra-mod-integrations.extra-mod-integrations-actually-additions-neoforge-1.0.3+1.21.1.jar |              | extra_mod_integrations_actually_additions | ExMI Actually Additions                         | 1.0.3+1.21.1                  |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          |                                          |                
    /META-INF/jarjar/com.kneelawk.extra-mod-integrations.extra-mod-integrations-chipped-neoforge-1.0.3+1.21.1.jar            |              | extra_mod_integrations_chipped            | ExMI Chipped                                    | 1.0.3+1.21.1                  |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          |                                          |                
    /META-INF/jarjar/com.kneelawk.extra-mod-integrations.extra-mod-integrations-core-neoforge-1.0.3+1.21.1.jar               |              | extra_mod_integrations_core               | Extra Mod Integrations Core                     | 1.0.3+1.21.1                  |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          |                                          |                
    /META-INF/jarjar/com.kneelawk.extra-mod-integrations.extra-mod-integrations-farmers-delight-neoforge-1.0.3+1.21.1.jar    |              | extra_mod_integrations_farmers_delight    | ExMI Farmer's Delight                           | 1.0.3+1.21.1                  |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          |                                          |                
    /META-INF/jarjar/com.kneelawk.extra-mod-integrations.extra-mod-integrations-isns-neoforge-1.0.3+1.21.1.jar               |              | extra_mod_integrations_irons_spellbooks   | ExMI Iron's Spells 'n Spellbooks                | 1.0.3+1.21.1                  |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          |                                          |                
    /META-INF/jarjar/com.kneelawk.extra-mod-integrations.extra-mod-integrations-pneumaticcraft-neoforge-1.0.3+1.21.1.jar     |              | extra_mod_integrations_pneumaticcraft     | ExMI PneumaticCraft                             | 1.0.3+1.21.1                  |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          |                                          |                
    /META-INF/jarjar/com.kneelawk.extra-mod-integrations.extra-mod-integrations-rechiseled-neoforge-1.0.3+1.21.1.jar         |              | extra_mod_integrations_rechiseled         | ExMI Rechiseled                                 | 1.0.3+1.21.1                  |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          |                                          |                
    /META-INF/jarjar/com.kneelawk.extra-mod-integrations.extra-mod-integrations-reliquary-neoforge-1.0.3+1.21.1.jar          |              | extra_mod_integrations_reliquary          | ExMI Reliquary                                  | 1.0.3+1.21.1                  |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          |                                          |                
extra_gauges-2.1.3.jar                                                                                                       |              | extra_gauges                              | Create: Extra Gauges                            | 2.1.3                         | extra_gauges.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 | c82761ebd4459869fd8eacf7da9ca2c3aa1e54f8 | 381356131      
    /META-INF/jarjar/exp4j-0.4.8.jar                                                                                         |              |                                           |                                                 |                               |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          |                                          |                
FarmersDelight-1.21.1-1.3.4.jar                                                                                              |              | farmersdelight                            | Farmer's Delight                                | 1.3.4                         | farmersdelight.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               | 27675ddfcb8cc37e6ea1ab6c15051c7949d94657 | 1947313295     
ferritecore-7.0.3-neoforge.jar                                                                                               |              | ferritecore                               | Ferrite Core                                    | 7.0.3                         | ferritecore.modelsides.mixin.json, ferritecore.mrl.mixin.json, ferritecore.dedupbakedquad.mixin.json, ferritecore.threaddetec.mixin.json, ferritecore.datacomponents.mixin.json, ferritecore.blockstatecache.mixin.json, ferritecore.dedupmultipart.mixin.json, ferritecore.accessors.mixin.json, ferritecore.fastmap.mixin.json, ferritecore.predicates.mixin.json                                                                                                                                                                                                                      | 9563692efb708b6b568df27a01ec52f6311928ef | 2808038058     
Firmalife-NeoForge-1.21.1-3.0.14.jar                                                                                         |              | firmalife                                 | Firmalife                                       | 3.0.14                        | firmalife.mixins.json, assets/firmalife/models/item/mixing_bowl.json, assets/tfc/patchouli_books/field_guide/ja_jp/entries/firmalife/mixing_bowl.json, assets/tfc/patchouli_books/field_guide/zh_tw/entries/firmalife/mixing_bowl.json, assets/firmalife/blockstates/mixing_bowl.json, assets/tfc/patchouli_books/field_guide/ru_ru/entries/firmalife/mixing_bowl.json, assets/firmalife/models/block/mixing_bowl.json, assets/tfc/patchouli_books/field_guide/zh_cn/entries/firmalife/mixing_bowl.json, assets/tfc/patchouli_books/field_guide/en_us/entries/firmalife/mixing_bowl.json | 4c45926bad20292eee7b9714cd696037b3e0ca37 | 444358880      
fluidic_tanks-1.1.1.jar                                                                                                      |              | fluidic_tanks                             | Fluidic Tanks                                   | 1.1.1                         | fluidic_tanks.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                | 5a8493b5f990feb05a32835c871ffd519a96b9dc | 3942812672     
ftb-filter-system-neoforge-21.1.4.jar                                                                                        |              | ftbfiltersystem                           | FTB Filter System                               | 21.1.4                        | ftbfiltersystem-common.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       | a48e54edeacc59aaba29a1b627799c052112ee0b | 1958225968     
ftb-library-neoforge-2101.1.36.jar                                                                                           |              | ftblibrary                                | FTB Library                                     | 2101.1.36                     | ftblibrary-common.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            | 07b5bf1c6ac5160a6cfe1b39ed8c1465dc151b00 | 1604733704     
ftb-quests-neoforge-2101.1.35.jar                                                                                            |              | ftbquests                                 | FTB Quests                                      | 2101.1.35                     | ftbquests-common.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             | 6d235ee0eeed00ee4372a8ebd6f276a3e3504a10 | 3562298777     
ftb-teams-neoforge-2101.1.11.jar                                                                                             |              | ftbteams                                  | FTB Teams                                       | 2101.1.11                     |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          | 62b65f752d0326edd13244e58d5f2aec035da4e9 | 3675749658     
ftb-xmod-compat-neoforge-21.1.11.jar                                                                                         |              | ftbxmodcompat                             | FTB XMod Compat                                 | 21.1.11                       | ftbxmodcompat-common.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         | 06061863f24e1c0d9b2bb2646e96e07cbf0029f5 | 463793783      
fxntstorage-1.3.4+mc-1.21.1-neoforge.jar                                                                                     |              | fxntstorage                               | Create: Storage                                 | 1.3.4                         | fxntstorage.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  | cc2b61682e0308aa7d01881b5baa401187cee33f | 558513019      
fzzy_config-0.7.6+1.21+neoforge.jar                                                                                          |              | fzzy_config                               | Fzzy Config                                     | 0.7.6+1.21+neoforge           |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          | c0910f9b975aaab8545ce950539748fb33d704d1 | 3178451079     
    /META-INF/jars/jankson-1.2.3.jar                                                                                         |              |                                           |                                                 |                               |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          |                                          |                
    /META-INF/jars/tomlkt-jvm-0.3.7.jar                                                                                      |              |                                           |                                                 |                               |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          |                                          |                
GlitchCore-neoforge-1.21.1-2.1.0.2.jar                                                                                       |              | glitchcore                                | GlitchCore                                      | 2.1.0.2                       | glitchcore.mixins.json, glitchcore.neoforge.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  | e3d4bb80a06f619be989ab529d0cd4e33e076943 | 358772008      
guideme-21.1.17.jar                                                                                                          |              | guideme                                   | GuideME                                         | 21.1.17                       | guideme.optional.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             | 060e374f578db694a0b8f3ad409bd424cae86359 | 1791437247     
handcrafted-neoforge-1.21.1-4.0.3.jar                                                                                        |              | handcrafted                               | Handcrafted                                     | 4.0.3                         | handcrafted-common.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           | 8ecd27f1d66f9b742cfae3c8ffa773765f574b52 | 2517848455     
I Heart TFC-1.21.1-1.1.3.jar                                                                                                 |              | ihearttfc                                 | I <3 TFC                                        | 1.1.3                         | ihearttfc.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    | cc9f7a0b77e0f2cc8d7f2edbc6c11cecb9b944c8 | 3007745281     
immersive_engineering_js-2101.1.1.jar                                                                                        |              | immersive_engineering_js                  | Immersive Engineering JS                        | 2101.1.1                      | immersive_engineering_js.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     | ab0988cfb0df9235d15726b0d3a65068aab6bea7 | 886204737      
ImmersiveEngineering-1.21.1-12.4.2-194.jar                                                                                   |              | immersiveengineering                      | Immersive Engineering                           | 12.4.2-194                    | immersiveengineering.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         | a4e90c2df8009040f6d022433c5d76635944dd59 | 1811034843     
    /META-INF/jarjar/BlockModelSplitter-2.0.1.jar                                                                            |              |                                           |                                                 |                               |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          |                                          |                
    /META-INF/jarjar/DualCodecs-0.1.2.jar                                                                                    |              |                                           |                                                 |                               |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          |                                          |                
ImmersivePetroleum-1.21.1-4.5.0-39.jar                                                                                       |              | immersivepetroleum                        | Immersive Petroleum                             | 4.5.0-39                      | immersivepetroleum.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           | 8509800d74334aea91789091a9d966f1d221a235 | 3376012574     
iris-neoforge-1.8.14-beta.1+mc1.21.1.jar                                                                                     |              | iris                                      | Iris                                            | 1.8.14-beta.1+mc1.21.1        | mixins.iris.compat.sodium.json, mixins.iris.forge.json, iris-batched-entity-rendering.mixins.json, mixins.iris.devenvironment.json, mixins.iris.fixes.maxfpscrash.json, mixins.iris.json, mixins.iris.fantastic.json, mixins.iris.integrationtest.json, mixins.iris.vertexformat.json, mixins.iris.bettermipmaps.json, mixins.iris.compat.dh.json                                                                                                                                                                                                                                        | 1bd129cf7bce65d6b1c0543045f0620c98a0f885 | 1155826160     
    /META-INF/jarjar/fabric-api-base-0.4.42+d1308ded19.jar                                                                   |              | fabric_api_base                           | Forgified Fabric API Base                       | 0.4.42+d1308ded19             |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          |                                          |                
    /META-INF/jarjar/fabric-block-view-api-v2-1.0.10+9afaaf8c19.jar                                                          |              | fabric_block_view_api_v2                  | Forgified Fabric BlockView API (v2)             | 1.0.10+9afaaf8c19             | fabric-block-view-api-v2.client.mixins.json, fabric-block-view-api-v2.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        |                                          |                
    /META-INF/jarjar/fabric-renderer-api-v1-3.4.0+acb05a3919.jar                                                             |              | fabric_renderer_api_v1                    | Forgified Fabric Renderer API (v1)              | 3.4.0+acb05a3919              | fabric-renderer-api-v1.debughud.mixins.json, fabric-renderer-api-v1.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          |                                          |                
    /META-INF/jarjar/fabric-rendering-data-attachment-v1-0.3.48+73761d2e19.jar                                               |              | fabric_rendering_data_attachment_v1       | Forgified Fabric Rendering Data Attachment (v1) | 0.3.48+73761d2e19             | fabric-rendering-data-attachment-v1.client.mixins.json, fabric-rendering-data-attachment-v1.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  |                                          |                
    /META-INF/jarjar/glsl-transformer-3.0.0-pre3.jar                                                                         |              |                                           |                                                 |                               |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          |                                          |                
    /META-INF/jarjar/jcpp-1.4.14.jar                                                                                         |              |                                           |                                                 |                               |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          |                                          |                
Jade-1.21.1-NeoForge-15.10.6.jar                                                                                             |              | jade                                      | Jade                                            | 15.10.6+neoforge              | jade.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         | 88ee316e68900080b017f60c12162e2731924cf8 | 2677633875     
JadeAddons-1.21.1-NeoForge-6.1.1.jar                                                                                         |              | jadeaddons                                | Jade Addons                                     | 6.1.1+neoforge                | jadeaddons.mixins.json                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   | 6c50a845ac3d336fa88e6466c36aa8b3815ca5c5 | 2970833281     
